name	format	file	total	cjk	pua	extra	CJK Basic	CJK Ext-A	CJK Ext-B	CJK Ext-C	CJK Ext-D	CJK Ext-E	CJK Ext-F	CJK Ext-G	CJK Ext-H	CJK Ext-I	CJK Comp	PUA-BMP	PUA-SMP1	PUA-SMP2
杨任东竹石体-Heavy	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Heavy.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
杨任东竹石体-Light	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Light.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
杨任东竹石体-Medium	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Medium.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
杨任东竹石体-Regular	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Regular.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
杨任东竹石体-Semibold	ttf	MORE/杨任东竹石体1.23/杨任东竹石体-Semibold.ttf	7347	6774	0	573	6773	1	0	0	0	0	0	0	0	0	0	0	0	0
iFonts周年体	ttf	MORE/羚狼网络/以方iFonts周年体.ttf	7471	6942	0	529	6933	9	0	0	0	0	0	0	0	0	0	0	0	0
BabelStone Han	ttf	MORE/魏安-BabelStone Han v16.0.3/BabelStoneHan.ttf	64789	60507	116	4166	20992	6592	16861	2267	222	3450	3178	3469	2382	622	472	116	0	0
QIJIC	ttf	MORE/黄令东-齊伋體-v0.0.4/qiji-combo.ttf	21073	21064	0	9	20971	46	42	0	1	2	2	0	0	0	0	0	0	0
QIJIFALLBACK	ttf	MORE/黄令东-齊伋體-v0.0.4/qiji-fallback.ttf	20976	20971	0	5	20971	0	0	0	0	0	0	0	0	0	0	0	0	0
QIJI	ttf	MORE/黄令东-齊伋體-v0.0.4/qiji.ttf	5958	5949	0	9	5856	46	42	0	1	2	2	0	0	0	0	0	0	0
CWTEX-F	ttf	cwTeX/cwTeX 仿宋體 fttf.ttf	14036	13070	365	601	13068	0	0	0	0	0	0	0	0	0	2	365	0	0
CWTEX-R	ttf	cwTeX/cwTeX 圓體 rttf.ttf	14035	13070	365	600	13068	0	0	0	0	0	0	0	0	0	2	365	0	0
CWTEX-M	ttf	cwTeX/cwTeX 明體 mttf.ttf	14035	13070	365	600	13068	0	0	0	0	0	0	0	0	0	2	365	0	0
CWTEX-K	ttf	cwTeX/cwTeX 楷書 kttf.ttf	14031	13070	365	596	13068	0	0	0	0	0	0	0	0	0	2	365	0	0
CWTEX-BB	ttf	cwTeX/cwTeX 粗黑體 bbttf.ttf	14035	13070	365	600	13068	0	0	0	0	0	0	0	0	0	2	365	0	0
cwTeX Q Fangsong Medium	ttf	cwTeX/cwTeXQFangsong-Medium.ttf	14008	13070	0	938	13068	0	0	0	0	0	0	0	0	0	2	0	0	0
cwTeX Q Hei Bold	ttf	cwTeX/cwTeXQHei-Bold.ttf	26325	13558	0	12767	13289	0	0	0	0	0	0	0	0	0	269	0	0	0
cwTeX Q Kai Medium	ttf	cwTeX/cwTeXQKai-Medium.ttf	26415	13587	0	12828	13317	0	0	0	0	0	0	0	0	0	270	0	0	0
cwTeX Q Ming Medium	ttf	cwTeX/cwTeXQMing-Medium.ttf	26546	13609	0	12937	13339	0	0	0	0	0	0	0	0	0	270	0	0	0
cwTeX Q Yuan Medium	ttf	cwTeX/cwTeXQYuan-Medium.ttf	14068	13070	0	998	13068	0	0	0	0	0	0	0	0	0	2	0	0	0
一点明体	ttf	一點字坊/一点明朝体 (I.Ming)/I.Ming-8.10.ttf	60017	56771	5	3241	20673	6010	26990	468	137	665	1660	51	12	1	104	5	0	0
一点明体CP	ttf	一點字坊/一点明朝体 (I.Ming)/I.MingCP-8.10.ttf	60017	56771	5	3241	20673	6010	26990	468	137	665	1660	51	12	1	104	5	0	0
一点明体异体	ttf	一點字坊/一点明朝体 (I.Ming)/I.MingVar-8.10.ttf	60017	56771	5	3241	20673	6010	26990	468	137	665	1660	51	12	1	104	5	0	0
一点明体异体CP	ttf	一點字坊/一点明朝体 (I.Ming)/I.MingVarCP-8.10.ttf	60017	56771	5	3241	20673	6010	26990	468	137	665	1660	51	12	1	104	5	0	0
PMingI.U	ttf	一點字坊/一点明朝体 (I.Ming)/PMingI.U-8.10.ttf	60017	56771	5	3241	20673	6010	26990	468	137	665	1660	51	12	1	104	5	0	0
PMingI.UVar	ttf	一點字坊/一点明朝体 (I.Ming)/PMingI.UVar-8.10.ttf	60017	56771	5	3241	20673	6010	26990	468	137	665	1660	51	12	1	104	5	0	0
上图东观体 常规	ttf	上海图书馆/上图东观体/上图东观体-常规.ttf	10211	9492	10	709	9492	0	0	0	0	0	0	0	0	0	0	10	0	0
上图东观体 粗体	ttf	上海图书馆/上图东观体/上图东观体-粗体.ttf	10211	9492	10	709	9492	0	0	0	0	0	0	0	0	0	0	10	0	0
上图东观体 细体	ttf	上海图书馆/上图东观体/上图东观体-细体.ttf	10211	9492	10	709	9492	0	0	0	0	0	0	0	0	0	0	10	0	0
中华悉昙体梵文	ttf	中华书局/中华书局-中华梵文悉昙体字库/ZH-Siddanta-20220928.ttf	7570	0	7477	93	0	0	0	0	0	0	0	0	0	0	0	0	0	7477
古联甲骨文摹写 常规	ttf	中华书局/中华书局-古联甲骨文摹写字库/古联甲骨文摹写字体20221019.ttf	15445	0	15445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15445
中华书局宋体00平面	ttf	中华书局/中华书局宋体字库v19110510/FZSONG_ZhongHuaSongPlane00_2019102520191105100246.ttf	30364	27580	122	2662	20976	6582	0	0	0	0	0	0	0	0	22	122	0	0
中华书局宋体02平面	ttf	中华书局/中华书局宋体字库v19110510/FZSONG_ZhongHuaSongPlane02_2018111620191105100324.ttf	61266	60317	0	949	0	0	42711	4149	222	5762	7473	0	0	0	0	0	0	0
中华书局宋体15平面	ttf	中华书局/中华书局宋体字库v19110510/FZSONG_ZhongHuaSongPlane15_2019102520191105100346.ttf	39542	0	39287	255	0	0	0	0	0	0	0	0	0	0	0	0	39287	0
中华书局宋体00平面	ttf	中华书局/中华书局宋体字库v20210514/FZSONG_ZhongHuaSongPlane00_2021051420210514150927.ttf	30682	27580	123	2979	20976	6582	0	0	0	0	0	0	0	0	22	123	0	0
中华书局宋体02平面	ttf	中华书局/中华书局宋体字库v20210514/FZSONG_ZhongHuaSongPlane02_2021012120210122112919.ttf	61267	60317	0	950	0	0	42711	4149	222	5762	7473	0	0	0	0	0	0	0
中华书局宋体15平面	ttf	中华书局/中华书局宋体字库v20210514/FZSONG_ZhongHuaSongPlane15_2021051420210514150947.ttf	42312	0	42057	255	0	0	0	0	0	0	0	0	0	0	0	0	42057	0
中华书局宋体00平面	ttf	中华书局/中华书局宋体字库v20240910/中华书局宋体00平面_20231107.ttf	30710	27595	123	2992	20989	6584	0	0	0	0	0	0	0	0	22	123	0	0
中华书局宋体02平面	ttf	中华书局/中华书局宋体字库v20240910/中华书局宋体02平面_20231010.ttf	61361	60319	0	1042	0	0	42713	4149	222	5762	7473	0	0	0	0	0	0	0
中华书局宋体15平面	ttf	中华书局/中华书局宋体字库v20240910/中华书局宋体15平面_20240514.ttf	43076	0	42821	255	0	0	0	0	0	0	0	0	0	0	0	0	42821	0
ZhongHuaPaleographyPlane16 常规	ttf	中华书局/中华书局宋体字库v20240910/中华书局宋体16平面_20240906.ttf	23019	0	22920	99	0	0	0	0	0	0	0	0	0	0	0	0	0	22920
隶书	ttf	中易/v3.0/LiSu.ttf	21983	20923	95	965	20902	0	0	0	0	0	0	0	0	0	21	95	0	0
黑体	ttf	中易/v3.0/SimHei.ttf	22126	20975	95	1056	20902	52	0	0	0	0	0	0	0	0	21	95	0	0
宋体	ttc	中易/v3.0/SimSun.ttc	22158	20975	95	1088	20902	52	0	0	0	0	0	0	0	0	21	95	0	0
幼圆	ttf	中易/v3.0/YouYuan.ttf	21982	20923	95	964	20902	0	0	0	0	0	0	0	0	0	21	95	0	0
仿宋	ttf	中易/v5.0/FangSong.ttf	28522	27505	25	992	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
楷体	ttf	中易/v5.0/Kaiti.ttf	28522	27505	25	992	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
黑体	ttf	中易/v5.0/SimHei.ttf	28522	27505	25	992	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
SimSun-ExtB	ttf	中易/v5.0/SimSun-ExtB.ttf	42812	42711	0	101	0	0	42711	0	0	0	0	0	0	0	0	0	0	0
宋体	ttc	中易/v5.0/SimSun.ttc	28779	27513	106	1160	20910	6582	0	0	0	0	0	0	0	0	21	106	0	0
中易宋体18030	ttf	中易/中易宋体18030.ttf	30286	27505	25	2756	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
仿宋	ttf	中易/仿宋 simfang.ttf	28522	27505	25	992	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
宋体	ttc	中易/宋体 simsun.ttc	28867	27605	106	1156	20992	6592	0	0	0	0	0	0	0	0	21	106	0	0
SimSun-ExtB	ttf	中易/新宋体 simsunb.ttf	60432	60331	0	101	0	0	42720	4154	222	5762	7473	0	0	0	0	0	0	0
楷体	ttf	中易/楷体 simkai.ttf	28522	27505	25	992	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
黑体	ttf	中易/黑体 simhei.ttf	28522	27505	25	992	20902	6582	0	0	0	0	0	0	0	0	21	25	0	0
??? Regular	ttf	乡立方字体/临海隶书.ttf	9311	9169	0	142	9169	0	0	0	0	0	0	0	0	0	0	0	0	0
乡立方黑体	ttf	乡立方字体/乡立方黑体.ttf	6617	6516	0	101	6505	8	2	0	0	1	0	0	0	0	0	0	0	0
仓耳云黑 W01	ttf	仓耳/仓耳云黑/仓耳云黑-W01.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W02	ttf	仓耳/仓耳云黑/仓耳云黑-W02.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W03	ttf	仓耳/仓耳云黑/仓耳云黑-W03.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W04	ttf	仓耳/仓耳云黑/仓耳云黑-W04.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W05	ttf	仓耳/仓耳云黑/仓耳云黑-W05.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W06	ttf	仓耳/仓耳云黑/仓耳云黑-W06.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W07	ttf	仓耳/仓耳云黑/仓耳云黑-W07.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳云黑 W08	ttf	仓耳/仓耳云黑/仓耳云黑-W08.ttf	28517	27452	211	854	20901	6530	0	0	0	0	0	0	0	0	21	211	0	0
仓耳今楷05 W01	ttf	仓耳/仓耳今楷05/仓耳今楷05-W01.ttf	29094	27453	80	1561	20902	6530	0	0	0	0	0	0	0	0	21	80	0	0
仓耳今楷05 W02	ttf	仓耳/仓耳今楷05/仓耳今楷05-W02.ttf	29094	27453	80	1561	20902	6530	0	0	0	0	0	0	0	0	21	80	0	0
倉耳今楷05 W03	ttf	仓耳/仓耳今楷05/仓耳今楷05-W03.ttf	29093	27453	80	1560	20902	6530	0	0	0	0	0	0	0	0	21	80	0	0
倉耳今楷05 W04	ttf	仓耳/仓耳今楷05/仓耳今楷05-W04.ttf	29093	27453	80	1560	20902	6530	0	0	0	0	0	0	0	0	21	80	0	0
仓耳今楷05 W05	ttf	仓耳/仓耳今楷05/仓耳今楷05-W05.ttf	29094	27453	80	1561	20902	6530	0	0	0	0	0	0	0	0	21	80	0	0
华光俊秀体	ttf	华光字库/华光俊秀体.ttf	8590	7096	516	978	7091	0	0	0	0	0	0	0	0	0	5	516	0	0
ＤＦクラフト遊W5	ttc	华康/日文/DFCraftYu-W5 & DFPCraftYu-W5 & DFGCraftYu-W5.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ風雲体W12	ttc	华康/日文/DFFuun-W12 & DFPFuun-W12 & DFGFuun-W12.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ特太ゴシック体	ttc	华康/日文/DFGothic-EB & DFPGothic-EB & DFGGothic-EB.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ超極太ゴシック体	ttc	华康/日文/DFGothic-SU & DFPGothic-SU & DFGGothic-SU.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ極太ゴシック体	ttc	华康/日文/DFGothic-UB & DFPGothic-UB & DFGGothic-UB.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ華康ゴシック体W2	ttc	华康/日文/DFGothicP-W2 & DFPGothicP-W2 & DFGGothicP-W2.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ華康ゴシック体W3	ttc	华康/日文/DFGothicP-W3 & DFPGothicP-W3 & DFGGothicP-W3.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ華康ゴシック体W5	ttc	华康/日文/DFGothicP-W5 & DFPGothicP-W5 & DFGGothicP-W5.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成ゴシック体W3	ttc	华康/日文/DFHSGothic-W3 & DFPHSGothic-W3 & DFGHSGothic-W3.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成ゴシック体W5	ttc	华康/日文/DFHSGothic-W5 & DFPHSGothic-W5 & DFGHSGothic-W5.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成ゴシック体W7	ttc	华康/日文/DFHSGothic-W7 & DFPHSGothic-W7 & DFGHSGothic-W7.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成ゴシック体W9	ttc	华康/日文/DFHSGothic-W9 & DFPHSGothic-W9 & DFGHSGothic-W9.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成丸ゴシック体W4	ttc	华康/日文/DFHSMaruGothic-W4 & DFPHSMaruGothic-W4 & DFGHSMaruGothic-W4.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成明朝体W3	ttc	华康/日文/DFHSMincho-W3 & DFPHSMincho-W3 & DFGHSMincho-W3.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成明朝体W5	ttc	华康/日文/DFHSMincho-W5 & DFPHSMincho-W5 & DFGHSMincho-W5.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成明朝体W7	ttc	华康/日文/DFHSMincho-W7 & DFPHSMincho-W7 & DFGHSMincho-W7.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ平成明朝体W9	ttc	华康/日文/DFHSMincho-W9 & DFPHSMincho-W9 & DFGHSMincho-W9.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦハンノテートW5	ttc	华康/日文/DFHannotate-W5 & DFPHannotate-W5 & DFGHannotate-W5.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦハンノテートW7	ttc	华康/日文/DFHannotate-W7 & DFPHannotate-W7 & DFGHannotate-W7.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦハンジペンW3	ttc	华康/日文/DFHanziPen-W3 & DFPHanziPen-W3 & DFGHanziPen-W3.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦハンジペンW5	ttc	华康/日文/DFHanziPen-W5 & DFPHanziPen-W5 & DFGHanziPen-W5.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ勘亭流	ttc	华康/日文/DFKanTeiRyu-XB & DFPKanTeiRyu-XB & DFGKanTeiRyu-XB.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ金文体W3	ttc	华康/日文/DFKinBun-W3 & DFPKinBun-W3 & DFGKinBun-W3.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ中太丸ゴシック体	ttc	华康/日文/DFMaruGothic-Bd & DFPMaruGothic-Bd & DFGMaruGothic-Bd.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ細丸ゴシック体	ttc	华康/日文/DFMaruGothic-Lt & DFPMaruGothic-Lt & DFGMaruGothic-Lt.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ中丸ゴシック体	ttc	华康/日文/DFMaruGothic-Md & DFPMaruGothic-Md & DFGMaruGothic-Md.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ太丸ゴシック体	ttc	华康/日文/DFMaruGothic-SB & DFPMaruGothic-SB & DFGMaruGothic-SB.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ超極太丸ゴシック体	ttc	华康/日文/DFMaruGothic-SU & DFPMaruGothic-SU & DFGMaruGothic-SU.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ極太丸ゴシック体	ttc	华康/日文/DFMaruGothic-UB & DFPMaruGothic-UB & DFGMaruGothic-UB.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦまるもじ体	ttc	华康/日文/DFMaruMoji-SL & DFPMaruMoji-SL & DFGMaruMoji-SL.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦまるもじ体W3	ttc	华康/日文/DFMaruMoji-W3 & DFPMaruMoji-W3 & DFGMaruMoji-W3.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦまるもじＲＤW7	ttc	华康/日文/DFMaruMojiRD-W7 & DFPMaruMojiRD-W7 & DFGMaruMojiRD-W7.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ超極太明朝体	ttc	华康/日文/DFMincho-SU & DFPMincho-SU & DFGMincho-SU.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ極太明朝体	ttc	华康/日文/DFMincho-UB & DFPMincho-UB & DFGMincho-UB.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ華康明朝体W3	ttc	华康/日文/DFMinchoP-W3 & DFPMinchoP-W3 & DFGMinchoP-W3.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ華康明朝体W5	ttc	华康/日文/DFMinchoP-W5 & DFPMinchoP-W5 & DFGMinchoP-W5.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦPOP1体W9	ttc	华康/日文/DFPOP1-W9 & DFPPOP1-W9 & DFGPOP1-W9.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦPOPコンW12	ttc	华康/日文/DFPOPCorn-W12 & DFPPOPCorn-W12 & DFGPOPCorn-W12.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦPOPミックスW5	ttc	华康/日文/DFPOPMix-W5 & DFPPOPMix-W5 & DFGPOPMix-W5.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦ綜藝体W7	ttc	华康/日文/DFSoGei-W7 & DFPSoGei-W7 & DFGSoGei-W7.ttc	7648	6727	0	921	6692	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦてがき角W4	ttc	华康/日文/DFTegakiKaku-W4 & DFPTegakiKaku-W4 & DFGTegakiKaku-W4.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
ＤＦてがき楽W3	ttc	华康/日文/DFTegakiRaku-W3 & DFPTegakiRaku-W3 & DFGTegakiRaku-W3.ttc	7651	6729	0	922	6694	0	1	0	0	0	0	0	0	0	34	0	0	0
华康POP1体W5	ttc	华康/简体/华康POP1体W5 & 华康POP1体W5(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康POP3体W12	ttc	华康/简体/华康POP3体W12 & 华康POP3体W12(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康俪金黑W8	ttc	华康/简体/华康俪金黑W8 & 华康俪金黑W8(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康勘亭流W9	ttc	华康/简体/华康勘亭流W9 & 华康勘亭流W9(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康华综体W5	ttc	华康/简体/华康华综体W5 & 华康华综体W5P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康古籍银杏W3	ttc	华康/简体/华康古籍银杏W3 & 华康古籍银杏W3P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康娃娃体W5	ttc	华康/简体/华康娃娃体W5 & 华康娃娃体W5(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康少女文字W3	ttc	华康/简体/华康少女文字W3 & 华康少女文字W3P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康少女文字W5	ttc	华康/简体/华康少女文字W5 & 华康少女文字W5(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康布丁体W12	ttc	华康/简体/华康布丁体W12 & 华康布丁体W12(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康手札体W5	ttc	华康/简体/华康手札体W5 & 华康手札体W5P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康手札体W7	ttc	华康/简体/华康手札体W7 & 华康手札体W7P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康新综艺W7	ttc	华康/简体/华康新综艺W7 & 华康新综艺W7(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康方圆体W7	ttc	华康/简体/华康方圆体W7 & 华康方圆体W7(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
华康正颜楷体W7	ttc	华康/简体/华康正颜楷体W7 & 华康正颜楷体W7P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康竹风体W4	ttc	华康/简体/华康竹风体W4 & 华康竹风体W4(P).ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康翩翩体W3	ttc	华康/简体/华康翩翩体W3 & 华康翩翩体W3P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康翩翩体W5	ttc	华康/简体/华康翩翩体W5 & 华康翩翩体W5P.ttc	7792	6765	13	1014	6763	0	0	0	0	0	0	0	0	0	2	13	0	0
华康金文体W3	ttc	华康/简体/华康金文体W3 & 华康金文体W3(P).ttc	7703	6763	127	813	6763	0	0	0	0	0	0	0	0	0	0	127	0	0
細明體-ExtB	ttc	华康/細明體 mingliu-extb.ttc	47305	47082	0	223	0	0	42711	4149	222	0	0	0	0	0	0	0	0	0
細明體	ttc	华康/細明體 mingliu.ttc	28988	27814	0	1174	20930	6582	0	0	0	0	0	0	0	0	302	0	0	0
華康POP1體W5	ttc	华康/繁体/華康POP1體W5 & 華康POP1體W5(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康POP3體W12	ttc	华康/繁体/華康POP3體W12 & 華康POP3體W12(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康儷金黑	ttc	华康/繁体/華康儷金黑 & 華康儷金黑(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康勘亭流	ttc	华康/繁体/華康勘亭流 & 華康勘亭流(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康古籍銀杏W3	ttc	华康/繁体/華康古籍銀杏W3 & 華康古籍銀杏W3P.ttc	14580	13743	0	837	13719	22	0	0	0	0	0	0	0	0	2	0	0	0
華康娃娃體	ttc	华康/繁体/華康娃娃體 & 華康娃娃體(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康少女文字W3	ttc	华康/繁体/華康少女文字W3 & 華康少女文字W3(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康少女文字W5	ttc	华康/繁体/華康少女文字W5 & 華康少女文字W5(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康布丁體	ttc	华康/繁体/華康布丁體 & 華康布丁體(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康手札體W5	ttc	华康/繁体/華康手札體W5 & 華康手札體W5P.ttc	14587	13750	0	837	13726	22	0	0	0	0	0	0	0	0	2	0	0	0
華康手札體W7	ttc	华康/繁体/華康手札體W7 & 華康手札體W7P.ttc	14587	13750	0	837	13726	22	0	0	0	0	0	0	0	0	2	0	0	0
華康新綜藝體	ttc	华康/繁体/華康新綜藝體 & 華康新綜藝體(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康方圓體W7	ttc	华康/繁体/華康方圓體W7 & 華康方圓體W7(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康正顏楷體W7	ttc	华康/繁体/華康正顏楷體W7 & 華康正顏楷體W7(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康竹風體W4	ttc	华康/繁体/華康竹風體W4 & 華康竹風體W4(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康翩翩體W3	ttc	华康/繁体/華康翩翩體W3 & 華康翩翩體W3P.ttc	14587	13750	0	837	13726	22	0	0	0	0	0	0	0	0	2	0	0	0
華康翩翩體W5	ttc	华康/繁体/華康翩翩體W5 & 華康翩翩體W5P.ttc	14587	13750	0	837	13726	22	0	0	0	0	0	0	0	0	2	0	0	0
華康華綜體W5	ttc	华康/繁体/華康華綜體W5 & 華康華綜體W5(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
華康金文體W3	ttc	华康/繁体/華康金文體W3 & 華康金文體W3(P).ttc	14588	13751	0	837	13727	22	0	0	0	0	0	0	0	0	2	0	0	0
华文彩云	ttf	华文/STCAIYUN.ttf	15694	6763	2329	6602	6763	0	0	0	0	0	0	0	0	0	0	2329	0	0
华文仿宋	ttf	华文/STFANGSO.ttf	41766	21393	5378	14995	20992	0	0	0	0	0	0	0	0	0	401	5378	0	0
